화면,도시,시군,순번,id,장소명,장소명(영문),분류코드,분류,위도,경도,권장체류(분),체류표기,운영시간(원문),개장(파싱),폐장(파싱),운영시간적용,영상장소,확장장소,한국관광100선,유네스코,무장애,자동코스후보,좌표근거
busan,부산,부산,·,bcx10,다대포 꿈의낙조분수,Dadaepo Sunset Fountain,heal,힐링·생태·체험,35.0489,128.9666,60,1h,분수 4–10월 야간 · 무료,,,N,N,Y,N,N,N,Y,사하구 몰운대1길 14 주소 기반 좌표
busan,부산,부산,·,bcx11,아미산 전망대,Amisan Observatory,heal,힐링·생태·체험,35.05262,128.96071,50,50m,09:00–18:00 · 월요일 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,사하구 다대낙조2길 77 구글 지오코딩
busan,부산,부산,·,bcx12,부산 용두산공원 · 부산타워,Yongdusan Park & Busan Tower,heal,힐링·생태·체험,35.1008,129.0324,70,1h 10m,"공원 상시 · 타워 10:00–22:00 · 어른 12,000원",10:00,22:00,Y,N,Y,N,N,N,Y,중구 용두산길 37-55 주소 기반 좌표
busan,부산,부산,·,bcx13,보수동 책방골목,Bosu-dong Book Street,food,로컬상권·먹거리,35.1022,129.0248,50,50m,10:00–19:00 · 일부 일요일 휴무,10:00,19:00,Y,N,Y,N,N,N,Y,중구 책방골목길 주소 기반 좌표
busan,부산,부산,·,bcx14,깡통시장 야시장,Kkangtong Night Market,food,로컬상권·먹거리,35.1006,129.0281,60,1h,야시장 19:30–23:30,19:30,23:30,Y,N,Y,N,N,N,Y,중구 부평1길 주소 기반 좌표
busan,부산,부산,·,bcx15,초량 이바구길,Choryang Ibagu-gil,herit,역사·문화유산,35.1152,129.0384,80,1h 20m,상시 개방 · 무료 · 모노레일 운행,,,N,N,Y,N,N,N,Y,동구 영초길 주소 기반 좌표
busan,부산,부산,·,bcx16,유엔기념공원,UN Memorial Cemetery,herit,역사·문화유산,35.12781,129.09571,70,1h 10m,09:00–17:00 · 무료,09:00,17:00,Y,N,Y,N,N,N,Y,남구 유엔평화로 93 구글 지오코딩
busan,부산,부산,·,bcx17,부산박물관,Busan Museum,herit,역사·문화유산,35.1276,129.0968,90,1h 30m,09:00–18:00 · 월요일 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,남구 유엔평화로 63 주소 기반 좌표
busan,부산,부산,·,bcx18,범어사,Beomeosa Temple,herit,역사·문화유산,35.2856,129.0689,100,1h 40m,08:30–17:30 · 무료 · 051-508-3122,08:30,17:30,Y,N,Y,N,N,N,Y,금정구 범어사로 250 주소 기반 좌표
busan,부산,부산,·,bcx19,금정산성,Geumjeongsanseong Fortress,herit,역사·문화유산,35.2755,129.0575,150,2h 30m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,금정구 북문로 122 (금정산성 북문) 구글 지오코딩
busan,부산,부산,·,bcx20,온천천 카페거리,Oncheoncheon Cafe Street,food,로컬상권·먹거리,35.19159,129.10196,60,1h,상점 11:00–22:00,11:00,22:00,Y,N,Y,N,N,N,Y,동래구 온천천로 451 구글 지오코딩
busan,부산,부산,·,bcx21,동래읍성 · 복천박물관,Dongnae Fortress & Bokcheon Museum,herit,역사·문화유산,35.2069,129.0891,80,1h 20m,09:00–18:00 · 월요일 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,동래구 복천로 63 주소 기반 좌표
busan,부산,부산,·,bcx22,해동용궁사,Haedong Yonggungsa,herit,역사·문화유산,35.1885,129.2233,80,1h 20m,05:00–일몰 · 무료 · 051-722-7744,,,N,N,Y,Y,N,N,Y,기장군 기장읍 용궁길 86 주소 기반 좌표
busan,부산,부산,·,bcx23,오시리아 관광단지,Osiria Tourism Complex,activity,테마파크·액티비티,35.18941,129.2124,180,3h,시설별 상이,,,N,N,Y,Y,N,N,Y,오시리아관광단지 입구 구글 지오코딩
busan,부산,부산,·,bcx24,죽성리 드림성당,Jukseong Dream Chapel,heal,힐링·생태·체험,35.24507,129.23914,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,기장읍 죽성리 구글 지오코딩
busan,부산,부산,·,bcx25,기장 죽성 해안,Jukseong Coast,heal,힐링·생태·체험,35.2445,129.2402,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,기장읍 죽성리 해안 구글 지오코딩
busan,부산,부산,·,bcx26,일광해수욕장,Ilgwang Beach,heal,힐링·생태·체험,35.2622,129.2318,60,1h,상시 개방 · 여름 개장,,,N,N,Y,N,N,N,Y,기장군 일광읍 일광로 주소 기반 좌표
busan,부산,부산,·,bcx27,송정해수욕장,Songjeong Beach,heal,힐링·생태·체험,35.1785,129.1994,70,1h 10m,상시 개방 · 서핑 강습 연중,,,N,N,Y,Y,N,N,Y,해운대구 송정해변로 주소 기반 좌표
busan,부산,부산,·,bcx28,달맞이길 문탠로드,Dalmaji-gil Moontan Road,heal,힐링·생태·체험,35.15638,129.18026,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,해운대구 중동 달맞이길 구글 지오코딩
busan,부산,부산,·,bcx29,부산 센텀시티,Centum City,activity,테마파크·액티비티,35.169,129.13,150,2h 30m,백화점 10:30–20:00,10:30,20:00,Y,N,Y,N,N,N,Y,해운대구 센텀남대로 주소 기반 좌표
busan,부산,부산,·,bcx30,부산 아난티 · 힐튼 해안,Ananti Coast,heal,힐링·생태·체험,35.19766,129.22809,80,1h 20m,상점 10:00–21:00,10:00,21:00,Y,N,Y,N,N,N,Y,기장군 기장해안로 268-32 구글 지오코딩
busan,부산,부산,·,bcx31,부산 F1963,F1963,activity,테마파크·액티비티,35.1767,129.11531,80,1h 20m,09:00–21:00 · 무료,09:00,21:00,Y,N,Y,N,N,N,Y,수영구 구락로123번길 20 구글 지오코딩
busan,부산,부산,·,bcx32,민락수변공원,Millak Waterside Park,food,로컬상권·먹거리,35.1546,129.13,60,1h,상시 개방 · 음주 취식 규정 확인,,,N,N,Y,N,N,N,Y,수영구 광안해변로 361 주소 기반 좌표
busan,부산,부산,·,bcx33,부산 전포 카페거리,Jeonpo Cafe Street,food,로컬상권·먹거리,35.1554,129.06733,70,1h 10m,상점 11:00–22:00,11:00,22:00,Y,N,Y,N,N,N,Y,부산진구 동천로 92 구글 지오코딩
busan,부산,부산,·,bcx34,서면 먹자골목,Seomyeon Food Alley,food,로컬상권·먹거리,35.1579,129.0594,70,1h 10m,상점 11:00–24:00,11:00,00:00,Y,N,Y,N,N,N,Y,부산진구 서면로 주소 기반 좌표
busan,부산,부산,·,bcx35,부산 광복로,Gwangbok-ro,food,로컬상권·먹거리,35.0995,129.0312,60,1h,상점 11:00–22:00,11:00,22:00,Y,N,Y,N,N,N,Y,중구 광복로 주소 기반 좌표
busan,부산,부산,·,bcx36,부산항 북항 친수공원,North Port Waterfront Park,heal,힐링·생태·체험,35.11493,129.0454,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,동구 초량동 1185-1 구글 지오코딩
busan,부산,부산,·,bcx37,국립해양박물관,National Maritime Museum,activity,테마파크·액티비티,35.07833,129.07986,100,1h 40m,09:00–18:00 · 월요일 휴관 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,영도구 해양로301번길 45 구글 지오코딩
busan,부산,부산,·,bcx38,흰여울 절영해안산책로,Jeollyeong Coastal Walk,heal,힐링·생태·체험,35.07323,129.0514,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,영도구 영선동4가 650-4 구글 지오코딩
busan,부산,부산,·,bcx40,구포시장,Gupo Market,food,로컬상권·먹거리,35.20872,129.00378,60,1h,08:00–20:00 · 3·8일 오일장,08:00,20:00,Y,N,Y,N,N,N,Y,북구 구포시장2길 7 구글 지오코딩
busan,부산,부산,·,bcx41,벡스코,BEXCO,activity,테마파크·액티비티,35.169,129.1345,80,1h 20m,행사 일정별 상이,,,N,N,Y,N,N,N,Y,해운대구 APEC로 55 주소 기반 좌표
busan,부산,부산,·,bcx42,동백섬 · 누리마루,Dongbaekseom & Nurimaru,heal,힐링·생태·체험,35.1535,129.153,70,1h 10m,상시 개방 · 누리마루 09:00–18:00,09:00,18:00,Y,N,Y,N,N,N,Y,해운대구 우동 동백섬 주소 기반 좌표
busan,부산,부산,·,bcx43,마린시티,Marine City,food,로컬상권·먹거리,35.156,129.145,70,1h 10m,상시 · 상점별 상이,,,N,N,Y,N,N,N,Y,해운대구 마린시티2로 일대 주소 기반 좌표
busan,부산,부산,·,bcx44,부전시장,Bujeon Market,food,로컬상권·먹거리,35.1608,129.0605,70,1h 10m,05:00–20:00 · 점포별 상이,05:00,20:00,Y,N,Y,N,N,N,Y,부산진구 중앙대로 785 주소 기반 좌표
busan,부산,부산,·,bcx45,허심청,Hurshimchung Spa,heal,힐링·생태·체험,35.2223,129.0806,120,2h,05:30–21:00 · 유료,05:30,21:00,Y,N,Y,N,N,N,Y,동래구 금강공원로20번길 23 주소 기반 좌표
busan,부산,부산,·,bcx46,부산 롯데월드 어드벤처,Lotte World Adventure Busan,activity,테마파크·액티비티,35.19624,129.21494,240,4h,10:00–20:00 · 유료,10:00,20:00,Y,N,Y,N,N,N,Y,기장군 동부산관광로 42 구글 지오코딩
busan,부산,부산,·,bcx47,부네치아 (장림포구),Bunezia (Jangnim Port),heal,힐링·생태·체험,35.07967,128.9527,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,사하구 장림로93번길 72 구글 지오코딩
busan,부산,부산,·,bcx48,사직야구장,Sajik Baseball Stadium,activity,테마파크·액티비티,35.194,129.0615,180,3h,경기 일정별 · 유료,,,N,N,Y,N,N,N,Y,동래구 사직로 45 주소 기반 좌표
busan,부산,부산,·,bcx49,부산어린이대공원,Busan Children's Grand Park,heal,힐링·생태·체험,35.18463,129.04348,90,1h 30m,05:00–22:00 · 무료,05:00,22:00,Y,N,Y,N,N,N,Y,부산진구 새싹로 295 구글 지오코딩
busan,부산,부산,·,bcx50,부산아시아드 주경기장,Busan Asiad Main Stadium,activity,테마파크·액티비티,35.1902,129.0585,60,1h,경기 일정별 상이,,,N,N,Y,N,N,N,Y,연제구 월드컵대로 344 주소 기반 좌표
busan,부산,부산,·,bcx51,영도 남항시장,Yeongdo Namhang Market,food,로컬상권·먹거리,35.0887,129.04154,50,50m,08:00–20:00 · 점포별 상이,08:00,20:00,Y,N,Y,N,N,N,Y,영도구 영선동1가 남항시장 구글 지오코딩
busan,부산,부산,·,bcx52,삼진어묵 영도 본점,Samjin Eomuk Flagship,food,로컬상권·먹거리,35.0929,129.04275,50,50m,09:00–20:00,09:00,20:00,Y,N,Y,N,N,N,Y,영도구 태종로99번길 36 구글 지오코딩
busan,부산,부산,·,bcx53,초량 168계단,Choryang 168 Stairs,herit,역사·문화유산,35.11722,129.03546,40,40m,상시 개방 · 모노레일 05:00–24:00,05:00,00:00,Y,N,Y,N,N,N,Y,동구 영초길 191 구글 지오코딩
busan,부산,부산,·,bcx54,부산 차이나타운,Busan Chinatown,food,로컬상권·먹거리,35.11531,129.03764,60,1h,상시 · 상점별 상이,,,N,N,Y,N,N,N,Y,동구 초량중로 38 구글 지오코딩
busan,부산,부산,·,bcx55,태종대온천,Taejongdae Hot Spring,heal,힐링·생태·체험,35.06459,129.07887,110,1h 50m,05:00–20:00 · 유료,05:00,20:00,Y,N,Y,N,N,N,Y,영도구 태종로 808 구글 지오코딩
busan,부산,부산,·,bcx56,스타필드 시티 명지,Starfield City Myeongji,food,로컬상권·먹거리,35.09316,128.91816,90,1h 30m,10:00–22:00,10:00,22:00,Y,N,Y,N,N,N,Y,강서구 명지국제6로 168 구글 지오코딩
busan,부산,부산,·,bcx57,삼익비치타운 벚꽃길,Samik Beach Town Cherry Road,heal,힐링·생태·체험,35.14151,129.11572,50,50m,상시 개방 · 벚꽃 4월 초,,,N,N,Y,N,N,N,Y,수영구 광안해변로 100 구글 지오코딩
busan,부산,부산,·,bcx58,부산대 대학로,Pusan National Univ. Street,food,로컬상권·먹거리,35.23148,129.08728,80,1h 20m,상시 · 상점별 상이,,,N,N,Y,N,N,N,Y,금정구 부산대학로 구글 지오코딩
busan,부산,부산,·,bcx59,해운대 전통시장,Haeundae Traditional Market,food,로컬상권·먹거리,35.16145,129.16225,60,1h,09:00–22:00 · 점포별 상이,09:00,22:00,Y,N,Y,N,N,N,Y,해운대구 구남로41번길 22-1 구글 지오코딩
busan,부산,부산,·,bcx60,블루라인파크 미포정거장,Blueline Park Mipo Station,activity,테마파크·액티비티,35.15828,129.17277,90,1h 30m,09:00–20:00 · 유료 · 예약 권장,09:00,20:00,Y,N,Y,N,N,N,Y,해운대구 달맞이길62번길 13 구글 지오코딩
busan,부산,부산,·,bcx61,신세계백화점 센텀시티점,Shinsegae Centum City,food,로컬상권·먹거리,35.16892,129.12963,120,2h,10:30–20:00 · 스파랜드 별도 유료,10:30,20:00,Y,N,Y,N,N,N,Y,해운대구 센텀남대로 35 구글 지오코딩
jeju,제주,제주,1,jd1,성산일출봉,Seongsan Ilchulbong,herit,역사·문화유산,33.4581,126.9425,110,1h 50m,"07:00–20:00 · 어른 5,000원 · 첫째 월요일 휴무",07:00,20:00,Y,Y,N,N,Y,N,Y,서귀포시 성산읍 일출로 284-12 주소 기반 좌표
jeju,제주,제주,2,jd2,김녕해수욕장,Gimnyeong Beach,heal,힐링·생태·체험,33.5591,126.757,80,1h 20m,상시 개방 · 여름 감시요원 배치,,,N,Y,N,N,N,N,Y,제주시 구좌읍 김녕리 주소 기반 좌표
jeju,제주,제주,3,jd3,제주목 관아,Jeju Mokgwana,herit,역사·문화유산,33.5136,126.5218,70,1h 10m,"09:00–18:00 · 어른 1,500원 · 064-710-6714",09:00,18:00,Y,Y,N,N,N,N,Y,제주시 관덕로 25 주소 기반 좌표
jeju,제주,제주,4,jd4,오라동 메밀꽃밭,Ora-dong Buckwheat Fields,heal,힐링·생태·체험,33.4602,126.4938,60,1h,개화기 5–6월·9–10월 · 사유지 통제 구간 있음,,,N,Y,N,N,N,N,Y,제주시 오라2동 주소 기반 좌표
jeju,제주,제주,5,jd5,협재해수욕장,Hyeopjae Beach,heal,힐링·생태·체험,33.394,126.2396,90,1h 30m,상시 개방 · 7–8월 개장 · 064-796-2404,,,N,Y,N,N,N,N,Y,제주시 한림읍 한림로 329-10 주소 기반 좌표
jeju,제주,제주,6,jd6,금능포구 돌담길,Geumneung Harbour Stone Walls,heal,힐링·생태·체험,33.3897,126.2296,60,1h,상시 개방 · 무료,,,N,Y,N,N,N,N,Y,제주시 한림읍 금능리 주소 기반 좌표
jeju,제주,제주,7,jd7,제주 동문재래시장,Dongmun Market,food,로컬상권·먹거리,33.5117,126.5272,80,1h 20m,08:00–21:00 · 야시장 18:00–24:00,08:00,21:00,Y,Y,N,N,N,N,Y,제주시 관덕로14길 20 주소 기반 좌표
jeju,제주,제주,8,jd8,광치기해변,Gwangchigi Beach,heal,힐링·생태·체험,33.4497,126.9276,50,50m,상시 개방 · 물때 확인 필요,,,N,Y,N,N,N,N,Y,서귀포시 성산읍 고성리 주소 기반 좌표
jeju,제주,제주,9,jd9,종달리 해안도로,Jongdal-ri Coastal Road,heal,힐링·생태·체험,33.4936,126.913,50,50m,상시 · 렌터카 권장,,,N,Y,N,N,N,N,Y,제주시 구좌읍 종달리 주소 기반 좌표
jeju,제주,제주,10,jd10,우도,Udo Island,activity,테마파크·액티비티,33.5067,126.9527,240,4h,"성산항 도선 07:00–18:00 · 왕복 10,500원",07:00,18:00,Y,Y,N,N,N,N,Y,제주시 우도면 주소 기반 좌표
jeju,제주,제주,11,jd11,함덕해수욕장,Hamdeok Beach,heal,힐링·생태·체험,33.5434,126.6696,80,1h 20m,상시 개방 · 7–8월 개장,,,N,Y,N,N,N,N,Y,제주시 조천읍 조함해안로 519 주소 기반 좌표
jeju,제주,제주,·,jdx1,섭지코지,Seopjikoji,heal,힐링·생태·체험,33.4239,126.9309,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,서귀포시 성산읍 섭지코지로 주소 기반 좌표
jeju,제주,제주,·,jdx2,만장굴,Manjanggul Cave,herit,역사·문화유산,33.5285,126.7714,60,1h,"09:00–18:00 · 첫째 수요일 휴무 · 어른 4,000원",09:00,18:00,Y,N,Y,N,Y,N,Y,제주시 구좌읍 만장굴길 182 주소 기반 좌표
jeju,제주,제주,·,jdx3,성읍민속마을,Seongeup Folk Village,herit,역사·문화유산,33.3872,126.7986,80,1h 20m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,서귀포시 표선면 성읍정의현로 주소 기반 좌표
jeju,제주,제주,·,jdx4,제주민속촌,Jeju Folk Village,herit,역사·문화유산,33.3222,126.8355,120,2h,"08:30–18:00 · 어른 15,000원",08:30,18:00,Y,N,Y,N,N,N,Y,서귀포시 표선면 민속해안로 631-34 주소 기반 좌표
jeju,제주,제주,·,jdx5,사려니숲길,Saryeoni Forest Path,heal,힐링·생태·체험,33.4176,126.6414,110,1h 50m,09:00–17:00 입산 · 무료,09:00,17:00,Y,N,Y,N,N,Y,Y,제주시 조천읍 교래리 주소 기반 좌표
jeju,제주,제주,·,jdx6,새별오름,Saebyeol Oreum,heal,힐링·생태·체험,33.3646,126.357,70,1h 10m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,제주시 애월읍 봉성리 주소 기반 좌표
jeju,제주,제주,·,jdx7,한라산 어리목,Hallasan Eorimok,heal,힐링·생태·체험,33.386,126.496,300,5h,탐방로 06:00–14:00 입산 · 무료,06:00,14:00,Y,N,Y,N,Y,N,Y,제주시 해안동 어리목길 주소 기반 좌표
jeju,제주,제주,·,jdx8,천지연폭포,Cheonjiyeon Falls,heal,힐링·생태·체험,33.247,126.5547,50,50m,"09:00–22:00 · 어른 2,000원",09:00,22:00,Y,N,Y,N,N,Y,Y,서귀포시 천지동 남성중로 주소 기반 좌표
jeju,제주,제주,·,jdx9,정방폭포,Jeongbang Falls,heal,힐링·생태·체험,33.2447,126.5716,50,50m,"09:00–17:40 · 어른 2,000원",09:00,17:40,Y,N,Y,N,N,N,Y,서귀포시 칠십리로 214번길 37 주소 기반 좌표
jeju,제주,제주,·,jdx10,중문색달해변,Jungmun Saekdal Beach,heal,힐링·생태·체험,33.2447,126.4113,70,1h 10m,상시 개방 · 7–8월 개장,,,N,N,Y,N,N,N,Y,서귀포시 색달동 중문관광로72번길 주소 기반 좌표
jeju,제주,제주,·,jdx11,카멜리아힐,Camellia Hill,heal,힐링·생태·체험,33.2892,126.3679,100,1h 40m,"08:30–18:00 · 어른 10,000원",08:30,18:00,Y,N,Y,N,N,N,Y,서귀포시 안덕면 병악로 166 주소 기반 좌표
jeju,제주,제주,·,jdx12,오설록 티뮤지엄,O’sulloc Tea Museum,food,로컬상권·먹거리,33.3057,126.2895,70,1h 10m,09:00–18:00 · 무료,09:00,18:00,Y,N,Y,N,N,N,Y,서귀포시 안덕면 신화역사로 15 주소 기반 좌표
jeju,제주,제주,·,jdx13,용두암,Yongduam Rock,heal,힐링·생태·체험,33.5155,126.5121,40,40m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,제주시 용두암길 15 주소 기반 좌표
jeju,제주,제주,·,jdx14,이호테우해변,Iho Tewoo Beach,heal,힐링·생태·체험,33.4939,126.4531,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,제주시 이호일동 주소 기반 좌표
jeju,제주,제주,·,jdx15,애월 한담해안산책로,Aewol Handam Coastal Path,heal,힐링·생태·체험,33.4636,126.3096,60,1h,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,제주시 애월읍 애월리 주소 기반 좌표
jeju,제주,제주,·,jdx16,한림공원,Hallim Park,heal,힐링·생태·체험,33.39,126.241,120,2h,"09:00–18:00 · 어른 15,000원",09:00,18:00,Y,N,Y,N,N,N,Y,제주시 한림읍 한림로 300 주소 기반 좌표
jeju,제주,제주,·,jdx17,산굼부리,Sangumburi Crater,heal,힐링·생태·체험,33.4331,126.6889,70,1h 10m,"09:00–18:40 · 어른 6,000원",09:00,18:40,Y,N,Y,N,N,N,Y,제주시 조천읍 비자림로 768 주소 기반 좌표
jeju,제주,제주,·,jdx18,비자림,Bijarim Forest,heal,힐링·생태·체험,33.4894,126.8107,80,1h 20m,"09:00–17:00 · 어른 3,000원",09:00,17:00,Y,N,Y,Y,N,N,Y,제주시 구좌읍 비자숲길 55 주소 기반 좌표
jeju,제주,제주,·,jdx19,아부오름,Abu Oreum,heal,힐링·생태·체험,33.42,126.742,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,제주시 구좌읍 송당리 주소 기반 좌표
jeju,제주,제주,·,jdx20,월정리해변,Woljeong-ri Beach,food,로컬상권·먹거리,33.5563,126.7956,60,1h,상시 개방 · 카페 10:00–20:00,10:00,20:00,Y,N,Y,N,N,N,Y,제주시 구좌읍 월정리 주소 기반 좌표
jeju,제주,제주,·,jdx21,세화민속오일장,Sehwa Five-day Market,food,로컬상권·먹거리,33.5243,126.8586,60,1h,5·10일 08:00–17:00,08:00,17:00,Y,N,Y,N,N,N,Y,제주시 구좌읍 세화리 주소 기반 좌표
jeju,제주,제주,·,jdx22,해녀박물관,Haenyeo Museum,herit,역사·문화유산,33.5261,126.8445,70,1h 10m,"09:00–18:00 · 월요일 휴관 · 어른 1,100원",09:00,18:00,Y,N,Y,N,N,N,Y,제주시 구좌읍 해녀박물관길 26 주소 기반 좌표
jeju,제주,제주,·,jdx23,송악산 둘레길,Songaksan Trail,heal,힐링·생태·체험,33.2007,126.289,80,1h 20m,탐방로 09:00–17:00 · 무료,09:00,17:00,Y,N,Y,N,N,N,Y,서귀포시 대정읍 상모리 주소 기반 좌표
jeju,제주,제주,·,jdx24,가파도,Gapado Island,activity,테마파크·액티비티,33.166,126.27,240,4h,"운진항 도선 · 왕복 14,000원 · 기상 결항 잦음",,,N,N,Y,N,N,N,Y,서귀포시 대정읍 가파리 주소 기반 좌표
jeju,제주,제주,·,jdx25,마라도,Marado Island,activity,테마파크·액티비티,33.1167,126.2683,240,4h,"운진항 도선 · 왕복 20,000원",,,N,N,Y,N,N,N,Y,서귀포시 대정읍 마라리 주소 기반 좌표
jeju,제주,제주,·,jdx26,쇠소깍,Soesokkak,heal,힐링·생태·체험,33.253,126.6173,50,50m,09:00–18:00 · 테우 유료,09:00,18:00,Y,N,Y,N,N,N,Y,서귀포시 하효동 105 주소 기반 좌표
jeju,제주,제주,·,jdx27,외돌개,Oedolgae Rock,heal,힐링·생태·체험,33.2384,126.5432,50,50m,상시 개방 · 무료,,,N,N,Y,N,N,N,Y,서귀포시 남성중로 252번길 주소 기반 좌표
